,cit,zip_code,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,device_protection,tech_support,paperless_billing,monthly_charges,churn_value,cltv,satisfaction_score,customer_status,churn_categor,referred_a_friend,number_of_referrals,tenure_in_months,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,device_protection_plan,premium_tech_support,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,age,under_30,number_of_dependents,internet_services,online_security,online_backup_srvc,multiple_line,streaming_tv_srvc,payment_methods,total_charge,contracts,churn_reasons,streaming_movies_srvc
87,Pauma Valley,92061,33.313828,-116.940501,Female,0,0,0,43,1,1,0,1,104.6,1,5250,1,Churned,Competitor,0,0,43,None,12.88,Fiber Optic,59,1,0,1,1,0.0,0,553.84,5313.6900000000005,20,1,0,1,0,1,1,1,Electronic check,4759.85,Two Year,Competitor made better offer,1
88,Ranchita,92066,33.215251,-116.53633,Male,0,1,0,63,1,1,0,1,103.4,1,4352,2,Churned,Competitor,1,2,63,None,48.95,Fiber Optic,13,1,0,1,1,0.0,0,3083.8500000000004,9686.85,60,0,0,1,0,1,1,1,Electronic check,6603.0,Month-to-Month,Competitor made better offer,1
89,Valley Center,92082,33.25283,-116.986079,Female,0,0,0,2,1,0,0,1,90.4,1,4157,3,Churned,Other,0,0,2,Offer E,10.53,Fiber Optic,8,0,0,1,1,0.0,0,21.06,189.26,40,0,0,1,0,0,0,1,Electronic check,168.2,Month-to-Month,Don't know,1
90,San Diego,92103,32.747484,-117.166877,Male,0,1,0,4,1,1,0,1,84.8,1,4939,3,Churned,Competitor,1,5,4,Offer E,28.77,Fiber Optic,19,1,0,1,1,0.0,0,115.08,486.97999999999996,20,1,0,1,0,1,1,0,Bank transfer (automatic),371.9,Month-to-Month,Competitor made better offer,0
91,San Diego,92104,32.741499,-117.127409,Female,1,0,0,21,0,0,0,1,41.9,1,4778,1,Churned,Competitor,0,0,21,None,0.0,Cable,8,0,0,0,1,0.0,0,0.0,840.1,70,0,0,1,1,0,0,1,Electronic check,840.1,Month-to-Month,Competitor made better offer,0
92,San Diego,92105,32.741859,-117.090353,Female,0,0,0,10,1,0,0,1,80.25,1,3598,3,Churned,Competitor,0,0,10,None,27.1,Fiber Optic,11,0,0,1,1,0.0,0,271.0,1117.0,30,0,0,1,0,0,0,0,Bank transfer (automatic),846.0,Month-to-Month,Competitor made better offer,1
93,San Diego,92108,32.774046,-117.142454,Male,1,1,0,27,0,0,0,0,30.75,1,2927,1,Churned,Competitor,0,0,27,None,0.0,Cable,13,0,0,0,0,0.0,140,0.0,945.1,70,0,0,1,1,0,0,0,Credit card (automatic),805.1,Month-to-Month,Competitor made better offer,0
94,San Diego,92116,32.765299,-117.122565,Male,0,0,0,5,1,1,0,0,96.5,1,5383,3,Churned,Competitor,0,0,5,Offer E,20.86,Fiber Optic,8,1,0,1,1,0.0,0,104.3,596.85,50,0,0,1,0,0,0,1,Bank transfer (automatic),492.55,Month-to-Month,Competitor made better offer,1
95,San Diego,92122,32.85723,-117.209774,Male,0,0,0,2,1,0,0,1,85.65,1,3878,1,Churned,Competitor,0,0,2,Offer E,40.43,Cable,27,0,0,1,1,0.0,0,80.86,262.36,20,1,0,1,0,0,1,1,Electronic check,181.5,Month-to-Month,Competitor made better offer,0
96,San Diego,92129,32.961064,-117.134917,Female,0,1,0,25,1,1,1,1,104.95,1,3642,3,Churned,Competitor,1,1,25,Offer C,8.91,Fiber Optic,10,1,1,1,1,0.0,0,222.75,2789.25,40,0,0,1,0,0,1,1,Bank transfer (automatic),2566.5,Month-to-Month,Competitor made better offer,1
97,San Diego,92154,32.578103,-117.012975,Male,0,0,0,1,1,0,0,0,50.65,1,2431,1,Churned,Competitor,0,0,1,Offer E,14.78,DSL,59,0,0,1,1,0.0,0,14.78,65.42999999999999,20,1,0,1,0,1,0,0,Mailed check,50.65,Month-to-Month,Competitor made better offer,0
98,Indio,92201,33.713891,-116.237257,Male,0,0,0,1,1,0,0,1,90.85,1,3424,3,Churned,Competitor,0,0,1,Offer E,8.56,Fiber Optic,24,0,0,1,1,0.0,0,8.56,99.41,60,0,0,1,0,1,1,0,Credit card (automatic),90.85,Month-to-Month,Competitor made better offer,1
99,Indian Wells,92210,33.537646,-116.291089,Male,1,1,0,11,1,0,0,0,19.95,1,5888,1,Churned,Competitor,1,1,11,None,29.54,None,0,0,0,0,0,0.0,0,324.94,539.69,70,0,0,0,0,0,0,0,Mailed check,214.75,Month-to-Month,Competitor made better offer,0
100,Palm Desert,92211,33.762759,-116.324817,Female,1,1,0,55,1,1,0,1,85.45,1,5502,1,Churned,Competitor,1,2,55,Offer B,42.82,Fiber Optic,27,1,0,0,0,0.0,90,2355.1,7319.799999999999,60,0,0,1,0,1,1,0,Electronic check,4874.7,Month-to-Month,Competitor made better offer,0
101,Desert Hot Springs,92240,33.948558,-116.516976,Female,0,0,0,34,1,0,0,1,73.95,1,5795,3,Churned,Competitor,0,0,34,Offer C,1.55,Fiber Optic,14,0,0,0,1,0.0,0,52.7,2577.1499999999996,60,0,0,1,0,1,0,0,Credit card (automatic),2524.45,Month-to-Month,Competitor made better offer,0
102,Holtville,92250,32.811001,-115.152865,Male,0,1,0,69,1,1,0,1,99.45,1,4020,3,Churned,Competitor,1,2,69,Offer A,48.8,Fiber Optic,26,1,0,1,1,0.0,0,3367.2,10374.8,20,0,0,1,0,0,1,1,Credit card (automatic),7007.6,Month-to-Month,Competitor made better offer,1
103,Niland,92257,33.345825,-115.596574,Female,0,0,0,1,1,0,0,1,19.9,1,3351,3,Churned,Competitor,0,0,1,Offer E,36.63,None,0,0,0,0,0,0.0,0,36.63,56.53,50,0,0,0,0,0,0,0,Mailed check,19.9,Month-to-Month,Competitor made better offer,0
104,North Palm Springs,92258,33.906496,-116.569499,Male,0,0,0,1,1,0,0,1,19.6,1,3448,1,Churned,Competitor,0,0,1,Offer E,14.17,None,0,0,0,0,0,0.0,0,14.17,33.77,50,0,0,0,0,0,0,0,Mailed check,19.6,Month-to-Month,Competitor made better offer,0
105,Ocotillo,92259,32.698964,-115.886656,Male,1,0,0,3,1,0,0,1,81.35,1,2818,1,Churned,Competitor,0,0,3,Offer E,9.22,Fiber Optic,14,0,0,0,1,0.0,0,27.660000000000004,261.36,70,0,0,1,0,1,1,0,Electronic check,233.7,Month-to-Month,Competitor made better offer,0
106,Seeley,92273,32.790282,-115.689559,Female,0,1,0,22,1,0,0,0,83.3,1,3804,1,Churned,Competitor,1,4,22,None,4.01,Cable,53,0,0,1,1,0.0,0,88.22,1934.1200000000001,20,1,0,1,0,1,0,0,Electronic check,1845.9,Month-to-Month,Competitor had better devices,1
107,Thermal,92274,33.53604,-116.119222,Female,1,0,0,1,1,1,0,1,75.3,1,4902,2,Churned,Dissatisfaction,0,0,1,Offer E,35.09,Fiber Optic,17,1,0,0,0,0.0,20,35.09,130.39,70,0,0,1,0,0,0,0,Bank transfer (automatic),75.3,Month-to-Month,Network reliability,0
108,Adelanto,92301,34.667815,-117.536183,Female,0,1,0,61,1,0,0,1,19.4,1,4221,3,Churned,Price,1,3,61,None,46.27,None,0,0,0,0,0,0.0,0,2822.4700000000003,4005.0200000000004,20,1,0,0,0,0,0,0,Mailed check,1182.55,Month-to-Month,Long distance charges,0
109,Apple Valley,92307,34.55082,-117.122396,Male,0,0,0,12,1,0,0,1,45.4,1,2887,3,Churned,Competitor,0,0,12,None,11.12,DSL,14,0,0,0,1,0.0,0,133.44,652.3399999999999,40,0,0,1,0,0,0,0,Bank transfer (automatic),518.9,Month-to-Month,Competitor made better offer,0
110,Crestline,92325,34.248061,-117.29028,Female,0,0,0,60,1,1,0,1,105.9,1,4105,2,Churned,Other,0,0,60,None,10.7,Fiber Optic,71,1,0,1,1,0.0,0,642.0,7038.45,10,1,0,1,0,1,1,1,Electronic check,6396.45,Month-to-Month,Don't know,1
111,Daggett,92327,34.875144,-116.821698,Female,0,0,0,1,1,0,0,0,69.55,1,2792,1,Churned,Competitor,0,0,1,Offer E,29.78,Fiber Optic,13,0,0,0,1,0.0,0,29.78,99.33,50,0,0,1,0,0,0,0,Mailed check,69.55,Month-to-Month,Competitor had better devices,0
112,Ludlow,92338,34.702766,-116.093376,Female,0,1,0,28,1,0,0,1,81.05,1,5201,1,Churned,Competitor,1,1,28,Offer C,16.85,Fiber Optic,13,0,0,1,1,0.0,0,471.80000000000007,2698.9,50,0,0,1,0,0,0,0,Electronic check,2227.1,Month-to-Month,Competitor had better devices,1
113,Lucerne Valley,92356,34.508417,-116.856103,Male,0,1,0,4,1,1,0,0,101.15,1,4417,1,Churned,Competitor,1,3,4,Offer E,9.56,Fiber Optic,48,1,0,1,1,0.0,0,38.24,424.14,20,1,0,1,0,0,1,1,Electronic check,385.9,Month-to-Month,Competitor had better devices,1
114,Lytle Creek,92358,34.238162,-117.534306,Male,0,0,0,7,1,0,0,1,99.8,1,2031,1,Churned,Competitor,0,0,7,None,47.03,Fiber Optic,2,0,0,1,0,0.0,10,329.21000000000004,1012.46,60,0,0,1,0,1,1,1,Electronic check,673.25,Month-to-Month,Competitor had better devices,1
115,Phelan,92371,34.441123,-117.537886,Female,0,1,0,13,1,0,0,0,55.95,1,4498,1,Churned,Competitor,1,3,13,Offer D,19.05,DSL,27,0,0,1,1,0.0,0,247.65,982.0,50,0,0,1,0,0,0,0,Electronic check,734.35,Month-to-Month,Competitor had better devices,1
116,Redlands,92373,34.003243,-117.138286,Male,0,0,0,1,1,0,0,1,55.0,1,4877,1,Churned,Competitor,0,0,1,None,47.22,Cable,53,0,0,1,1,0.0,0,47.22,102.22,20,1,0,1,0,0,0,0,Electronic check,55.0,Month-to-Month,Competitor had better devices,1
117,Rialto,92377,34.156758,-117.404686,Female,0,1,0,1,1,0,0,1,74.7,1,5980,1,Churned,Competitor,0,0,1,None,21.91,Fiber Optic,8,0,0,0,1,0.0,0,21.91,96.61,50,0,0,1,0,1,0,0,Electronic check,74.7,Month-to-Month,Competitor had better devices,0
118,Running Springs,92382,34.186211,-117.07683,Male,0,0,0,24,1,0,0,1,80.25,1,4418,1,Churned,Competitor,0,0,24,Offer C,49.3,Fiber Optic,20,0,0,0,1,0.0,0,1183.1999999999998,3044.7,50,0,0,1,0,1,1,0,Electronic check,1861.5,Month-to-Month,Competitor had better devices,0
119,Tecopa,92389,35.824572,-116.274755,Male,0,0,0,5,1,0,1,1,96.1,1,4192,1,Churned,Competitor,0,0,5,None,31.09,Fiber Optic,11,0,1,1,1,0.0,0,155.45,608.8499999999999,60,0,0,1,0,0,0,1,Electronic check,453.4,Month-to-Month,Competitor made better offer,1
120,Victorville,92392,34.486835,-117.362274,Female,0,0,0,15,1,0,0,0,69.0,1,5671,1,Churned,Competitor,0,0,15,Offer D,4.67,Fiber Optic,28,0,0,0,1,0.0,0,70.05,1064.85,30,0,0,1,0,0,0,0,Bank transfer (automatic),994.8,Month-to-Month,Competitor had better devices,0
121,Wrightwood,92397,34.358321,-117.618263,Female,0,1,0,48,0,1,0,1,45.3,1,4926,1,Churned,Price,1,3,48,None,0.0,Cable,58,1,0,1,0,0.0,140,0.0,2285.0,20,1,0,1,1,0,0,0,Bank transfer (automatic),2145.0,Month-to-Month,Price too high,1
122,San Bernardino,92401,34.105935,-117.2914,Female,0,1,0,8,1,0,0,1,83.55,1,2879,1,Churned,Dissatisfaction,1,1,8,None,32.32,Cable,25,0,0,0,1,0.0,0,258.56,938.6099999999999,30,0,0,1,0,1,0,1,Electronic check,680.05,Month-to-Month,Product dissatisfaction,0
123,San Bernardino,92410,34.106922,-117.297553,Male,0,0,0,1,1,0,0,1,74.35,1,2814,1,Churned,Competitor,0,0,1,None,14.02,Fiber Optic,2,0,0,0,1,0.0,0,14.02,88.36999999999999,30,0,0,1,0,0,1,0,Electronic check,74.35,Month-to-Month,Competitor had better devices,0
124,Riverside,92503,33.890046,-117.455583,Female,0,1,0,2,1,0,0,1,74.4,1,4263,1,Churned,Attitude,1,1,2,None,9.79,Fiber Optic,41,0,0,0,1,0.0,0,19.58,158.98000000000002,20,1,0,1,1,0,0,0,Electronic check,139.4,Month-to-Month,Attitude of support person,0
125,Riverside,92506,33.930931,-117.361788,Male,0,0,0,22,0,1,0,1,43.75,1,3099,3,Churned,Dissatisfaction,0,0,22,Offer D,0.0,DSL,16,1,0,1,1,0.0,0,0.0,903.6,50,0,0,1,0,1,0,0,Bank transfer (automatic),903.6,One Year,Network reliability,1
126,Riverside,92509,34.004379,-117.447864,Female,1,0,0,5,0,0,0,0,28.45,1,4099,2,Churned,Dissatisfaction,0,0,5,Offer E,0.0,DSL,26,0,0,0,1,0.0,0,0.0,131.05,70,0,0,1,0,1,0,0,Electronic check,131.05,Month-to-Month,Limited range of services,0
127,March Air Reserve Base,92518,33.888323,-117.277533,Female,0,0,0,12,1,1,0,1,99.7,1,2538,1,Churned,Price,0,0,12,Offer D,16.07,Fiber Optic,14,1,0,1,1,0.0,0,192.84,1431.29,40,0,0,1,1,1,1,0,Bank transfer (automatic),1238.45,Month-to-Month,Lack of affordable download/upload speed,1
128,Hemet,92544,33.644585,-116.871544,Female,1,0,0,20,1,1,0,1,94.1,1,2666,1,Churned,Competitor,0,0,20,None,48.73,Fiber Optic,12,1,0,0,0,0.0,80,974.5999999999999,2837.0,70,0,0,1,0,1,1,0,Electronic check,1782.4,Month-to-Month,Competitor had better devices,1
129,Homeland,92548,33.761894,-117.120868,Male,0,1,0,2,1,0,1,1,94.2,1,3715,2,Churned,Other,1,4,2,None,18.79,Fiber Optic,19,0,1,1,1,0.0,0,37.58,205.07999999999998,40,0,0,1,0,0,0,1,Electronic check,167.5,Month-to-Month,Don't know,1
130,Idyllwild,92549,33.755039,-116.741796,Female,0,1,0,6,1,0,1,1,80.5,1,5032,3,Churned,Price,1,1,6,None,36.12,Fiber Optic,23,0,1,0,1,0.0,0,216.71999999999997,719.5699999999999,60,0,0,1,0,0,1,0,Electronic check,502.85,Month-to-Month,Price too high,0
131,Moreno Valley,92557,33.970661,-117.255039,Female,1,1,0,5,1,0,0,1,74.35,1,5273,1,Churned,Dissatisfaction,1,4,5,Offer E,45.76,Fiber Optic,22,0,0,0,1,0.0,0,228.79999999999998,563.6,70,0,0,1,0,0,1,0,Electronic check,334.8,Month-to-Month,Product dissatisfaction,0
132,Murrieta,92563,33.581045,-117.14719,Male,0,0,0,40,1,1,1,0,104.8,1,3492,1,Churned,Competitor,0,0,40,None,35.58,Fiber Optic,8,1,1,1,1,0.0,0,1423.1999999999998,5555.15,50,0,0,1,0,0,1,1,Bank transfer (automatic),4131.95,Month-to-Month,Competitor had better devices,1
133,Perris,92571,33.828289,-117.201666,Female,1,1,0,27,1,0,0,1,75.2,1,4517,1,Churned,Attitude,1,2,27,None,7.02,Cable,25,0,0,0,1,0.0,0,189.54,2118.89,70,0,0,1,1,0,0,0,Bank transfer (automatic),1929.35,Month-to-Month,Attitude of support person,0
134,Sun City,92586,33.707483,-117.200006,Female,0,0,0,23,1,0,0,0,75.6,1,2115,1,Churned,Dissatisfaction,0,0,23,Offer D,27.61,Fiber Optic,23,0,0,0,1,0.0,0,635.03,2393.63,40,0,0,1,0,0,1,0,Bank transfer (automatic),1758.6,Month-to-Month,Network reliability,0
135,Sun City,92587,33.69887,-117.25071,Male,0,1,0,34,1,1,0,1,100.05,1,2568,3,Churned,Other,1,2,34,Offer C,23.09,Fiber Optic,52,1,0,1,0,0.0,20,785.06,4285.0599999999995,20,1,0,1,0,0,1,1,Electronic check,3480.0,Month-to-Month,Poor expertise of online support,1
136,Irvine,92612,33.643095,-117.810896,Female,0,0,0,1,1,0,0,1,85.0,1,5679,3,Churned,Other,0,0,1,Offer E,30.52,Fiber Optic,30,0,0,1,1,0.0,0,30.52,115.52,50,0,0,1,0,0,1,0,Electronic check,85.0,Month-to-Month,Don't know,1
137,Lake Forest,92630,33.644849,-117.684254,Male,0,0,0,10,1,0,0,1,86.05,1,2966,3,Churned,Other,0,0,10,Offer D,5.92,Fiber Optic,11,0,0,0,1,0.0,0,59.2,893.3000000000001,30,0,0,1,0,0,1,1,Bank transfer (automatic),834.1,Month-to-Month,Don't know,0
138,Huntington Beach,92646,33.666301,-117.969501,Male,0,0,0,13,0,0,1,1,45.55,1,4856,3,Churned,Dissatisfaction,0,0,13,Offer D,0.0,DSL,17,0,1,0,1,0.0,0,0.0,597.0,50,0,0,1,1,0,0,1,Credit card (automatic),597.0,Month-to-Month,Poor expertise of online support,0
139,Huntington Beach,92648,33.679659,-118.016195,Male,0,1,0,39,1,0,0,1,86.3,1,3364,1,Churned,Competitor,1,5,39,Offer C,40.25,Fiber Optic,19,0,0,0,1,0.0,0,1569.75,4835.75,20,1,0,1,0,1,0,1,Mailed check,3266.0,Month-to-Month,Competitor had better devices,0
140,Newport Beach,92661,33.601309,-117.902304,Male,0,0,0,32,1,0,0,1,80.35,1,5974,1,Churned,Competitor,0,0,32,Offer C,1.49,Fiber Optic,21,0,0,0,1,0.0,0,47.68,2643.83,30,0,0,1,0,1,1,0,Bank transfer (automatic),2596.15,Month-to-Month,Competitor had better devices,0
141,Santa Ana,92701,33.748478,-117.858918,Female,0,0,0,35,1,1,0,1,100.25,1,2744,3,Churned,Competitor,0,0,35,Offer C,10.49,Fiber Optic,17,1,0,1,1,0.0,0,367.15000000000003,3894.75,40,0,0,1,0,0,1,1,Electronic check,3527.6,Month-to-Month,Competitor offered higher download speeds,1
142,Santa Ana,92707,33.714829,-117.872941,Male,0,1,0,56,1,0,0,0,100.3,1,5170,2,Churned,Competitor,1,2,56,None,26.15,Fiber Optic,7,0,0,1,0,0.0,100,1464.3999999999999,7178.849999999999,40,0,0,1,0,1,1,1,Credit card (automatic),5614.45,One Year,Competitor offered more data,1
143,Anaheim,92805,33.830209,-117.906099,Female,0,1,0,12,1,0,0,0,19.0,1,3535,1,Churned,Competitor,1,1,12,Offer D,19.48,None,0,0,0,0,0,0.0,0,233.76,467.31,40,0,0,0,0,0,0,0,Mailed check,233.55,Month-to-Month,Competitor made better offer,0
144,Anaheim,92806,33.83796,-117.870494,Female,0,0,0,1,1,0,0,0,75.3,1,3244,1,Churned,Competitor,0,0,1,None,4.13,Fiber Optic,51,0,0,0,1,0.0,0,4.13,79.42999999999999,20,1,0,1,1,0,0,0,Mailed check,75.3,Month-to-Month,Competitor had better devices,0
145,Anaheim,92807,33.848733,-117.788357,Female,1,0,0,4,1,1,0,1,89.2,1,5808,1,Churned,Competitor,0,0,4,None,48.35,Cable,24,1,0,0,1,0.0,0,193.4,539.6,70,0,0,1,0,0,1,1,Electronic check,346.2,Month-to-Month,Competitor had better devices,0
146,Brea,92823,33.924143,-117.79387,Female,1,0,0,1,1,0,0,1,85.7,1,4880,1,Churned,Competitor,0,0,1,None,45.81,Fiber Optic,21,0,0,0,1,0.0,0,45.81,131.51,60,0,0,1,0,0,1,1,Electronic check,85.7,Month-to-Month,Competitor had better devices,0
147,Norco,92860,33.925833,-117.559639,Female,0,0,0,12,1,1,1,1,61.65,1,5670,1,Churned,Competitor,0,0,12,Offer D,36.24,DSL,30,1,1,0,1,0.0,0,434.88,1148.63,50,0,0,1,1,0,1,0,Mailed check,713.75,Month-to-Month,Competitor offered higher download speeds,0
148,Yorba Linda,92887,33.884073,-117.732197,Female,1,1,0,65,1,1,0,0,105.25,1,4196,1,Churned,Attitude,1,3,65,Offer B,18.39,Fiber Optic,28,1,0,0,1,0.0,0,1195.3500000000001,7981.75,70,0,0,1,1,0,1,1,Bank transfer (automatic),6786.4,Month-to-Month,Attitude of support person,1
149,Ventura,93001,34.360261,-119.306383,Male,0,1,0,9,0,0,0,1,29.95,1,2573,2,Churned,Competitor,1,1,9,Offer E,0.0,DSL,9,0,0,0,0,0.0,10,0.0,258.95,30,0,0,1,0,1,0,0,Electronic check,248.95,Month-to-Month,Competitor offered more data,0
150,Ventura,93003,34.279221,-119.221437,Female,0,1,0,9,1,1,1,0,65.0,1,3983,1,Churned,Competitor,1,1,9,Offer E,6.35,Cable,69,1,1,0,1,0.0,0,57.15,720.1999999999999,10,1,0,1,1,1,0,0,Mailed check,663.05,Month-to-Month,Competitor offered more data,0
151,Port Hueneme,93041,34.110124,-119.100972,Female,0,0,0,7,1,0,0,0,20.0,1,4479,3,Churned,Attitude,0,0,7,Offer E,16.04,None,0,0,0,0,0,0.0,0,112.28,249.88,20,1,0,0,0,0,0,0,Bank transfer (automatic),137.6,Month-to-Month,Attitude of support person,0
152,Summerland,93067,34.420998,-119.60137,Male,1,1,0,49,1,0,0,0,90.05,1,5059,2,Churned,Competitor,1,3,49,Offer B,22.92,Fiber Optic,14,0,0,0,1,0.0,0,1123.0800000000002,5670.33,70,0,0,1,0,1,1,0,Credit card (automatic),4547.25,Month-to-Month,Competitor made better offer,1
153,Santa Barbara,93101,34.419203,-119.710008,Male,1,1,0,43,1,1,1,1,110.75,1,2728,2,Churned,Competitor,1,1,43,Offer B,14.52,Fiber Optic,5,1,1,0,1,0.0,0,624.36,5312.259999999999,70,0,0,1,0,1,1,1,Bank transfer (automatic),4687.9,Month-to-Month,Competitor made better offer,1
154,Santa Barbara,93110,34.437945,-119.77191,Female,0,1,0,65,1,1,0,1,105.5,1,5720,1,Churned,Competitor,1,7,65,None,34.14,Fiber Optic,26,1,0,1,1,0.0,0,2219.1,9204.75,10,1,0,1,0,1,1,1,Electronic check,6985.65,Month-to-Month,Competitor had better devices,1
155,Alpaugh,93201,35.869626,-119.498771,Male,1,1,0,56,1,1,0,1,104.55,1,6268,1,Churned,Competitor,0,0,56,Offer B,48.8,Fiber Optic,12,1,0,0,1,0.0,0,2732.7999999999997,8527.449999999999,70,0,0,1,1,0,1,1,Bank transfer (automatic),5794.65,One Year,Competitor offered higher download speeds,1
156,Armona,93202,36.315979,-119.710852,Male,0,1,0,10,1,0,0,1,85.25,1,3573,3,Churned,Competitor,1,1,10,Offer D,2.02,Fiber Optic,82,0,0,1,0,0.0,100,20.2,975.5,20,1,0,1,0,0,1,0,Electronic check,855.3,Month-to-Month,Competitor offered more data,1
157,Avenal,93204,35.916943,-120.129921,Female,0,1,0,43,1,0,0,0,56.15,1,2152,2,Churned,Other,1,3,43,None,37.25,DSL,20,0,0,0,1,0.0,0,1601.75,4101.05,50,0,0,1,0,0,0,1,Electronic check,2499.3,Month-to-Month,Don't know,0
158,Bodfish,93205,35.523991,-118.400432,Male,0,0,0,1,1,0,0,1,89.55,1,4996,2,Churned,Competitor,0,0,1,Offer E,42.46,Cable,27,0,0,1,1,0.0,0,42.46,132.01,30,0,0,1,0,0,0,1,Electronic check,89.55,Month-to-Month,Competitor had better devices,1
159,Camp Nelson,93208,36.057458,-118.591951,Male,1,1,0,20,1,0,0,1,94.55,1,5604,1,Churned,Competitor,1,7,20,None,5.31,Fiber Optic,10,0,0,1,1,0.0,0,106.19999999999999,2005.8500000000001,70,0,0,1,0,0,1,1,Electronic check,1899.65,Month-to-Month,Competitor had better devices,1
160,Coalinga,93210,36.186867,-120.387793,Male,0,0,0,1,1,0,0,1,45.7,1,2295,3,Churned,Competitor,0,0,1,Offer E,5.55,DSL,13,0,0,0,1,0.0,0,5.55,51.25,50,0,0,1,0,0,0,0,Mailed check,45.7,Month-to-Month,Competitor offered higher download speeds,0
161,Delano,93215,35.772244,-119.209689,Female,1,0,0,2,1,0,0,0,89.5,1,2065,2,Churned,Attitude,0,0,2,None,47.47,Fiber Optic,19,0,0,1,1,0.0,0,94.94,256.44,60,0,0,1,0,1,1,0,Electronic check,161.5,Month-to-Month,Attitude of support person,1
162,Earlimart,93219,35.858054,-119.305858,Female,0,0,0,3,1,0,0,1,69.55,1,2876,1,Churned,Competitor,0,0,3,None,26.26,Fiber Optic,30,0,0,0,1,0.0,0,78.78,301.08000000000004,20,0,0,1,0,0,0,0,Bank transfer (automatic),222.3,Month-to-Month,Competitor offered higher download speeds,0
163,Exeter,93221,36.301689,-119.018233,Female,0,0,0,1,1,1,0,1,74.6,1,3860,3,Churned,Competitor,0,0,1,Offer E,22.16,Fiber Optic,47,1,0,0,0,0.0,10,22.16,106.75999999999999,20,1,0,1,0,0,0,0,Mailed check,74.6,Month-to-Month,Competitor offered more data,0
164,Fellows,93224,35.215731,-119.57013,Female,1,0,0,8,1,0,0,0,19.65,1,5432,2,Churned,Attitude,0,0,8,None,27.95,None,0,0,0,0,0,0.0,0,223.6,387.9,70,0,0,0,0,0,0,0,Electronic check,164.3,Month-to-Month,Attitude of support person,0
165,Huron,93234,36.217864,-120.080117,Male,0,1,0,2,1,0,0,0,19.85,1,2362,3,Churned,Attitude,1,2,2,Offer E,15.14,None,0,0,0,0,0,0.0,0,30.28,66.18,30,0,0,0,0,0,0,0,Mailed check,35.9,One Year,Attitude of support person,0
166,Kernville,93238,35.852892,-118.397782,Female,0,0,0,4,0,0,0,1,24.25,1,2038,2,Churned,Competitor,0,0,4,Offer E,0.0,Cable,16,0,0,0,1,0.0,0,0.0,96.05,40,0,0,1,0,0,0,0,Mailed check,96.05,Month-to-Month,Competitor made better offer,0
167,Lemon Cove,93244,36.462671,-118.997291,Female,0,0,0,2,1,0,0,0,69.65,1,2323,2,Churned,Competitor,0,0,2,Offer E,7.64,Fiber Optic,27,0,0,0,1,0.0,0,15.28,160.43,50,0,0,1,0,0,0,0,Electronic check,145.15,Month-to-Month,Competitor made better offer,0
168,Lindsay,93247,36.205465,-119.085807,Female,0,0,0,4,1,0,0,0,45.65,1,2864,1,Churned,Competitor,0,0,4,None,45.4,DSL,27,0,0,0,1,0.0,0,181.6,372.65,40,0,0,1,0,0,0,0,Mailed check,191.05,Month-to-Month,Competitor had better devices,0
169,Maricopa,93252,34.737031,-119.460557,Female,0,0,0,1,1,0,0,1,75.05,1,4838,2,Churned,Competitor,0,0,1,Offer E,32.86,Fiber Optic,58,0,0,0,1,0.0,0,32.86,107.91,20,1,0,1,0,0,1,0,Mailed check,75.05,Month-to-Month,Competitor made better offer,0
170,Onyx,93255,35.676978,-118.101378,Male,1,0,0,52,0,0,0,1,49.15,1,5597,2,Churned,Competitor,0,0,52,None,0.0,DSL,18,0,0,1,0,0.0,30,0.0,2580.9,70,0,0,1,0,1,0,1,Electronic check,2550.9,Month-to-Month,Competitor made better offer,1
171,Posey,93260,35.861928,-118.636698,Female,0,0,0,2,0,0,0,1,34.7,1,3146,1,Churned,Competitor,0,0,2,Offer E,0.0,DSL,76,0,0,1,1,0.0,0,0.0,62.25,10,1,0,1,0,0,0,0,Electronic check,62.25,Month-to-Month,Competitor made better offer,1
172,Shafter,93263,35.490705,-119.286833,Male,0,1,0,1,1,0,0,0,80.0,1,2046,1,Churned,Competitor,1,1,1,Offer E,35.71,Cable,3,0,0,1,1,0.0,0,35.71,115.71000000000001,40,0,0,1,0,0,0,0,Electronic check,80.0,Month-to-Month,Competitor had better devices,1
173,Tipton,93272,36.047414,-119.344304,Male,1,0,0,2,1,0,0,1,49.25,1,3475,2,Churned,Competitor,0,0,2,None,43.99,DSL,27,0,0,0,1,0.0,0,87.98,179.07999999999998,60,0,0,1,1,0,0,0,Electronic check,91.1,Month-to-Month,Competitor made better offer,0
174,Wofford Heights,93285,35.690535,-118.552784,Female,0,0,0,3,1,0,0,1,75.1,1,4965,3,Churned,Competitor,0,0,3,Offer E,26.52,Fiber Optic,10,0,0,0,1,0.0,0,79.56,350.26,60,0,0,1,0,0,1,0,Credit card (automatic),270.7,Month-to-Month,Competitor made better offer,0
175,Visalia,93292,36.37559,-119.211689,Male,0,1,0,3,1,1,0,1,50.15,1,3273,1,Churned,Competitor,1,1,3,None,13.54,Cable,51,1,0,0,1,0.0,0,40.62,208.77,20,1,0,1,0,0,0,0,Electronic check,168.15,Month-to-Month,Competitor made better offer,0
